Job Family,Total Benefits,Total Compensation,Percent_Total_Benefit
Public Service Aide,15155.376666666669,42691.85,35.499461060288255
Street Transit,18414.54,51873.57,35.49888700546347
Street Transit,541.45,1525.45,35.494444262348814
Street Transit,15806.92,44533.6,35.49436829719583
Street Transit,25140.545,70838.275,35.49005816417749
Street Transit,23967.434999999998,67533.205,35.489852732444724
Street Transit,18568.42,52321.52,35.489068360399315
Street Transit,20456.89,57643.78,35.48846033344795
Street Transit,26480.135,74619.47,35.486897722538096
Correction & Detention,25139.9325,70850.8575,35.48289094454503
"Clerical, Secretarial & Steno",21173.120000000003,59679.41799999999,35.47809397202903
Street Transit,18026.8,50822.615000000005,35.47003632142895
Street Transit,18112.739999999998,51068.01,35.46787901075448
Street Transit,18451.42,52032.02,35.46166379856096
Street Transit,13647.04,38487.53,35.45834196166915
Street Transit,21215.205,59836.605,35.455228450878856
Med Therapy & Auxiliary,20254.15,57127.4725,35.45430790763586
Street Transit,11097.325,31300.42,35.45423671631244
Street Transit,27802.8,78419.02,35.45415385196091
Street Transit,13976.27,39421.93,35.45303337507829
Street Transit,28954.695,81673.185,35.45189893108736
Street Transit,25850.629999999997,72918.615,35.451345311481845
Correction & Detention,20594.455,58092.755000000005,35.45098696042217
Street Transit,27732.480000000003,78237.215,35.446660518271266
Street Transit,2240.4,6321.153333333333,35.442899133386
Street Transit,8656.426666666666,24425.710000000003,35.43981594257307
Street Transit,24133.92,68113.675,35.43182774971398
Med Therapy & Auxiliary,8602.45,24280.1,35.430043533593356
Street Transit,26495.215,74786.41,35.42784711821305
Street Transit,24178.035,68262.725,35.419088528915296
Street Transit,21450.32,60568.37,35.41505244403969
Street Transit,13970.48,39449.515,35.41356592089915
Semi-Skilled & General Labor,15151.494999999999,42784.685000000005,35.41336111274396
Street Transit,20837.953333333335,58844.85333333333,35.41168369524925
Street Transit,18349.09,51824.89,35.405941044930344
Street Transit,24203.684999999998,68367.66,35.40224281480454
Street Transit,23161.435,65435.355,35.395903330852256
Street Transit,22207.300000000003,62747.195,35.39170157327352
Street Transit,24926.495000000003,70433.05,35.390338768518475
"Clerical, Secretarial & Steno",28547.0,80678.6875,35.38357016529303
Street Transit,22140.105,62582.58,35.37742451653479
Street Transit,20572.913333333334,58153.176666666666,35.37711009539003
Street Transit,18479.19,52235.29,35.37683049141682
Street Transit,17213.6,48663.833333333336,35.37247031505258
Street Transit,19644.38,55545.35333333333,35.36637868178112
Street Transit,18040.02,51013.755000000005,35.36305061252597
Street Transit,19851.71,56138.815,35.361825859701526
Street Transit,24158.425,68321.89,35.35971414139743
Med Therapy & Auxiliary,14759.080000000002,41739.86,35.359677775632214
Street Transit,21186.415,59924.255000000005,35.35532481797229
Street Transit,23282.945,65860.87,35.35171187383344
Street Transit,23369.864999999998,66119.95,35.34465013963259
Street Transit,15901.695,44998.27,35.33845856740715
Street Transit,20823.59,58936.905,35.33200462426726
Housekeeping & Laundry,22256.596666666668,62996.08666666667,35.33012579723206
Street Transit,6420.32,18173.059999999998,35.328777872301096
Public Service Aide,17392.87,49231.729999999996,35.32857772822528
Street Transit,16023.789999999999,45357.73,35.3275836334843
Street Transit,21394.643333333333,60564.23333333334,35.32554142241268
Street Transit,22061.114999999998,62458.745,35.32109875086347
Street Transit,28079.265,79499.08499999999,35.32023670461113
Street Transit,20291.506666666668,57451.450000000004,35.319398669079135
Street Transit,24659.215,69819.1,35.318723673035024
Street Transit,17544.335,49676.075,35.31747425697381
Semi-Skilled & General Labor,28389.08,80387.31,35.315375026232374
Street Transit,28520.61,80766.615,35.312375045060385
Street Transit,17911.2,50724.045,35.31106401313224
Street Transit,21651.293333333335,61327.869999999995,35.304166496135174
Street Transit,20339.445,57612.715000000004,35.303743279586804
Correction & Detention,26757.2675,75800.46,35.29961097861411
Street Transit,2296.94,6507.34,35.29767923606266
Med Therapy & Auxiliary,26178.1775,74173.4075,35.293211384416985
Street Transit,27440.09,77757.92000000001,35.289125532164434
Street Transit,21627.125,61287.619999999995,35.28791785355672
Nursing,4319.845,12245.1525,35.27800082522452
Street Transit,4289.97,12160.93,35.27666058434676
Park & Zoo,28126.655000000002,79732.545,35.276253881021866
Street Transit,18225.11,51664.15,35.2761247402696
Street Transit,14016.69,39736.03,35.27451031217764
Street Transit,21106.355,59846.215000000004,35.2676522650597
Street Transit,27230.055,77214.07500000001,35.26566238085478
Street Transit,16286.505,46183.41499999999,35.26483478971835
Street Transit,2535.49,7190.59,35.26122334884898
Street Transit,15314.0325,43432.045000000006,35.25975463508568
Street Transit,14100.56,39995.39,35.25546319213289
Street Transit,10003.535,28378.02,35.25099707449639
Street Transit,4923.855,13968.91,35.24867008234715
Street Transit,19731.57,55980.32,35.24733334857679
Street Transit,23890.324999999997,67792.3,35.24046978786676
Street Transit,14033.92,39824.76,35.23918286011014
Street Transit,24089.935,68377.015,35.23104218574034
Street Transit,22185.5,62977.315,35.227764156029835
Street Transit,21135.995000000003,59998.340000000004,35.22763296451202
Street Transit,24390.345,69240.265,35.2256667417434
Street Transit,7562.343333333333,21469.696666666667,35.223335712397116
Street Transit,18325.4,52031.735,35.219659694223154
Street Transit,23646.83,67141.39,35.219452561229375
Street Transit,18837.13,53488.51000000001,35.217152244472686
Street Transit,27362.47,77706.575,35.21255440739732
Street Transit,20910.645,59385.03,35.211980190967324
Street Transit,21272.405,60426.53999999999,35.20374491076272
Street Transit,17494.345,49697.06,35.20197170617337
Street Transit,20934.015,59470.855,35.20046079714172
Street Transit,16835.475000000002,47827.645,35.20030099746706
Street Transit,19979.303333333333,56764.65,35.19673482234688
Street Transit,23930.705,67992.95999999999,35.1958570416702
Correction & Detention,5124.34,14560.02,35.19459451291962
Med Therapy & Auxiliary,27950.14,79418.3425,35.193557458089735
Street Transit,28673.315000000002,81473.535,35.19340973728463
Street Transit,19141.203333333335,54389.72666666666,35.19268160813213
Agriculture & Horticulture,25342.67,72012.01,35.19228250954251
Med Therapy & Auxiliary,16445.739999999998,46734.225,35.189927724274874
Street Transit,22348.556666666667,63511.76,35.1880607098066
Street Transit,16246.865,46172.94,35.18698397806161
Housekeeping & Laundry,25076.6,71268.87,35.18590935986497
Street Transit,18908.315000000002,53739.41,35.18519276635155
Street Transit,24552.44333333333,69785.13333333333,35.18291383933732
Street Transit,17225.260000000002,48968.26,35.17637751474118
Semi-Skilled & General Labor,20699.7425,58847.365000000005,35.175309038900885
Street Transit,23345.34,66374.93,35.17192409845103
Street Transit,24707.46,70254.28,35.168618908342665
Street Transit,21025.226666666666,59791.746666666666,35.16409511145462
Street Transit,20428.655,58095.96,35.163641327211046
Street Transit,1875.02,5332.49,35.16218502050637
Street Transit,20968.02,59642.58,35.15612503684448
Street Transit,22673.295,64500.380000000005,35.152188250673866
Recreation,3782.75,10761.86,35.14959310007749
Med Therapy & Auxiliary,15877.245,45171.090000000004,35.149129675639884
Street Transit,28177.205,80170.625,35.14654525893992
Street Transit,24659.05,70160.77,35.14649283353076
Street Transit,7661.3150000000005,21803.32,35.13829545225223
Street Transit,2058.165,5858.215,35.132971391456266
Street Transit,12813.48,36477.695,35.126890555995935
Correction & Detention,17027.71,48482.0,35.121715275772445
Street Transit,19068.53,54293.30333333334,35.12132957342621
Street Transit,26827.455,76386.32,35.120758533726985
Street Transit,14072.503333333334,40069.57666666667,35.120169724777895
Street Transit,10690.125,30444.6,35.113369858694156
Street Transit,10625.56,30263.295,35.110387021637926
Street Transit,22669.585,64571.84,35.10754068646642
Street Transit,20725.995,59038.69,35.10578402061428
Street Transit,20693.81666666667,58950.32,35.10382414661476
Street Transit,27834.5,79292.58,35.10353680003854
Street Transit,18521.623333333333,52771.48,35.097790195259506
Street Transit,5478.5599999999995,15612.875,35.09001385074818
Human Services,8915.755,25416.7975,35.07819976139794
Street Transit,22354.243333333336,63730.41333333333,35.07625663184151
Street Transit,19879.33,56676.33666666667,35.0751851110584
Street Transit,22299.93,63578.509999999995,35.07463449520915
Correction & Detention,13516.450000000003,38537.14666666667,35.07382141421299
Street Transit,4691.86,13377.47,35.07285009796321
Correction & Detention,17383.23,49567.53,35.069792664673834
Street Transit,17396.11,49608.636666666665,35.066696383714365
Street Transit,21641.309999999998,61715.193333333336,35.06642178549442
Street Transit,23603.06,67316.23,35.06295584289257
Computer Operatns & Repro Svcs,10532.9775,30040.865,35.06216448827289
Street Transit,22720.15,64815.545,35.05355081099758
Street Transit,22014.45,62807.990000000005,35.050397250413525
Street Transit,25371.86,72395.515,35.046176548367676
Street Transit,4458.86,12722.92,35.04588569290697
Street Transit,17804.64,50815.6,35.03774431473799
Semi-Skilled & General Labor,19135.6725,54614.54,35.03768868143904
Street Transit,2796.83,7982.42,35.03736961973938
Street Transit,22309.850000000002,63680.015,35.03430393350253
Street Transit,24515.065,69994.175,35.02443596199255
Street Transit,22664.433333333334,64717.340000000004,35.02065031308971
Recreation,2848.883333333333,8135.396666666667,35.01837033965563
Street Transit,1043.31,2980.17,35.0084055607566
Correction & Detention,27044.934999999998,77258.73999999999,35.00566408408939
Street Transit,23681.306666666667,67651.48333333334,35.00485946477153
Street Transit,6170.86,17628.75,35.004523860171595
Public Service Aide,24139.23,68961.10500000001,35.004122976277706
Street Transit,24597.93,70271.715,35.0040268691322
Street Transit,22472.765,64223.87,34.99129684959813
Correction & Detention,20266.64,57930.384999999995,34.98447317413824
Street Transit,22238.895,63569.005000000005,34.983865171399174
Street Transit,28326.65,80971.565,34.98345375935367
Street Transit,19629.485,56139.51,34.96554387453685
Street Transit,14287.92,40875.193333333336,34.95499063082922
Street Transit,2937.99,8406.04,34.950940038353366
Street Transit,12712.91,36375.49,34.94910996387953
Street Transit,21557.57,61691.92999999999,34.943905953339446
Street Transit,16366.035,46840.925,34.9396067648109
Street Transit,12578.232499999998,36002.25749999999,34.93734385961769
Street Transit,29028.13,83087.37,34.9368742806518
Street Transit,20199.78,57821.93333333333,34.934459703295985
Street Transit,25345.195,72554.83499999999,34.9324686631842
Housekeeping & Laundry,29249.52,83756.97750000001,34.92189053741821
Street Transit,19881.36,56934.94333333333,34.91943406986793
Med Therapy & Auxiliary,16184.52,46351.945,34.916593036171406
Street Transit,14033.61,40192.58,34.91592229212457
Dietary & Food,13736.097499999998,39340.957500000004,34.915513939893295
Street Transit,18575.31,53203.12,34.91394865564275
Street Transit,527.73,1511.73,34.909011529836675
Street Transit,1136.49,3255.87,34.90587769167688
Street Transit,24371.47,69822.275,34.90500703393008
Street Transit,21837.5,62569.156666666655,34.901381388817406
Street Transit,527.54,1511.54,34.90082961747621
Street Transit,1882.34,5393.93,34.89737538306949
Street Transit,24847.243333333336,71209.35333333333,34.893229850048726
Street Transit,16158.525,46320.11,34.8844702657226
Street Transit,21598.256666666668,61915.91333333333,34.88320773108734
Street Transit,15823.325,45382.759999999995,34.86637877467127
Street Transit,18581.825,53300.22,34.86256717139254
Street Transit,27355.15,78468.285,34.86140929421358
"Clerical, Secretarial & Steno",11436.535,32806.415,34.860666732405846
Correction & Detention,14338.013333333334,41131.46666666667,34.858988738548916
Street Transit,21451.50333333333,61538.246666666666,34.85881463202775
Street Transit,18574.58,53292.53666666666,34.853998630577486
Street Transit,17324.2,49705.34,34.8538004166152
Street Transit,26664.684999999998,76525.29000000001,34.84427827715517
Street Transit,30364.36,87145.59999999999,34.84325083538354
Street Transit,27114.905,77820.435,34.84291111968212
Dietary & Food,15886.86,45597.06,34.84185164569821
Street Transit,29905.0,85845.08499999999,34.83600720996433
Street Transit,22441.855,64423.215,34.83504354757831
Street Transit,18434.89,52922.96333333334,34.833442496196824
Street Transit,17450.24666666667,50098.60333333333,34.831802696296066
Street Transit,20007.915,57449.91,34.82671252226505
Street Transit,16220.880000000001,46577.94,34.82524130521873
Nursing,614.34,1764.18,34.82297724721967
Street Transit,20696.036666666667,59440.409999999996,34.81812569372699
Street Transit,21009.935,60357.565,34.809116305470575
Street Transit,21510.02,61823.854999999996,34.792427615521554
Street Transit,636.07,1828.23,34.79157436427583
Street Transit,27820.184999999998,79977.13500000001,34.78517328734018
Street Transit,26285.025,75577.33,34.778980681111655
Street Transit,20899.86333333333,60097.35666666667,34.776676533804284
Recreation,3642.21,10474.015,34.77377108969197
Street Transit,21394.316666666666,61530.166666666664,34.77045135042161
Street Transit,22116.83,63618.46333333334,34.764797577893916
Street Transit,16719.895,48097.125,34.7627742822466
Street Transit,16870.853333333333,48538.22666666666,34.757869192858855
Street Transit,21164.41,60896.465,34.754743152989256
Street Transit,5375.12,15468.085000000001,34.749744393051884
Street Transit,26576.045,76480.095,34.74896965020767
Street Transit,3246.76,9346.43,34.7379694706963
Street Transit,27472.42333333333,79091.24333333333,34.735101100319866
Street Transit,21287.18,61299.57666666666,34.726471466116166
"Payroll, Billing & Accounting",4589.55,13216.52,34.72585824407635
Med Therapy & Auxiliary,16009.605,46105.82,34.723609730832244
Street Transit,20068.295,57808.17999999999,34.715320565359434
Street Transit,12725.775,36659.494999999995,34.71344872590307
"Clerical, Secretarial & Steno",4137.45,11920.64,34.708287474498015
